25.334116	0.0031168540	0.037717	0.0100000000	0.311685
36.668425	0.0014982483	0.045296	0.0046415888	0.322788
54.123688	0.0007048880	0.055743	0.0021544347	0.327180
80.322091	0.0003320394	0.070530	0.0010000000	0.332039
119.194724	0.0001565985	0.090800	0.0004641589	0.337381
176.384629	0.0000727483	0.118097	0.0002154435	0.337668
259.623299	0.0000336008	0.162237	0.0001000000	0.336008
383.519633	0.0000153987	0.269602	0.0000464159	0.331755
