25.790225	0.0029703532	0.018023	0.0100000000	0.297035
37.739415	0.0013951954	0.022400	0.0046415888	0.300586
55.988631	0.0006326347	0.026512	0.0021544347	0.293643
83.285190	0.0002930900	0.033768	0.0010000000	0.293090
123.359905	0.0001345427	0.043570	0.0004641589	0.289863
182.101720	0.0000631638	0.057308	0.0002154435	0.293180
267.049210	0.0000297530	0.075016	0.0001000000	0.297530
392.311962	0.0000134891	0.100731	0.0000464159	0.290614
562.186971	0.0000061392	0.133942	0.0000215443	0.284956
